RSUJ2;NAZRSUJ2;RSUJ3;ID_REGION;NAZKRJ = NAZRSUJ3;DISTRICT;LSUJ1;NAZOKS = NAZLSUJ1;LSUJ2;MUNICIPALITY;NAZZUJ = NAZLSUJ2;CADASTRE;NAZUTJ;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;104;SK0104;Bratislava IV;SK0104529401;529401;Bratislava-Devín;805301;Devín;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;104;SK0104;Bratislava IV;SK0104529401;529401;Bratislava-Devín;805301;Devín;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;104;SK0104;Bratislava IV;SK0104529401;529401;Bratislava-Devín;805301;Devín;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;104;SK0104;Bratislava IV;SK0104529371;529371;Bratislava-Devínska Nová Ves;810649;Devínska Nová Ves;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;104;SK0104;Bratislava IV;SK0104529371;529371;Bratislava-Devínska Nová Ves;810649;Devínska Nová Ves;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;104;SK0104;Bratislava IV;SK0104529371;529371;Bratislava-Devínska Nová Ves;810649;Devínska Nová Ves;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;104;SK0104;Bratislava IV;SK0104529371;529371;Bratislava-Devínska Nová Ves;810649;Devínska Nová Ves;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;104;SK0104;Bratislava IV;SK0104529371;529371;Bratislava-Devínska Nová Ves;810649;Devínska Nová Ves;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;104;SK0104;Bratislava IV;SK0104529371;529371;Bratislava-Devínska Nová Ves;810649;Devínska Nová Ves;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;104;SK0104;Bratislava IV;SK0104529371;529371;Bratislava-Devínska Nová Ves;810649;Devínska Nová Ves;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;104;SK0104;Bratislava IV;SK0104529389;529389;Bratislava-Dúbravka;806099;Dúbravka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;104;SK0104;Bratislava IV;SK0104529389;529389;Bratislava-Dúbravka;806099;Dúbravka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;104;SK0104;Bratislava IV;SK0104529389;529389;Bratislava-Dúbravka;806099;Dúbravka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;104;SK0104;Bratislava IV;SK0104529389;529389;Bratislava-Dúbravka;806099;Dúbravka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;104;SK0104;Bratislava IV;SK0104529389;529389;Bratislava-Dúbravka;806099;Dúbravka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;104;SK0104;Bratislava IV;SK0104529389;529389;Bratislava-Dúbravka;806099;Dúbravka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;104;SK0104;Bratislava IV;SK0104529389;529389;Bratislava-Dúbravka;806099;Dúbravka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;104;SK0104;Bratislava IV;SK0104529389;529389;Bratislava-Dúbravka;806099;Dúbravka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;104;SK0104;Bratislava IV;SK0104529389;529389;Bratislava-Dúbravka;806099;Dúbravka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;104;SK0104;Bratislava IV;SK0104529389;529389;Bratislava-Dúbravka;806099;Dúbravka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;104;SK0104;Bratislava IV;SK0104529389;529389;Bratislava-Dúbravka;806099;Dúbravka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;104;SK0104;Bratislava IV;SK0104529389;529389;Bratislava-Dúbravka;806099;Dúbravka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;104;SK0104;Bratislava IV;SK0104529397;529397;Bratislava-Karlova Ves;805211;Karlova Ves;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;104;SK0104;Bratislava IV;SK0104529397;529397;Bratislava-Karlova Ves;805211;Karlova Ves;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;104;SK0104;Bratislava IV;SK0104529397;529397;Bratislava-Karlova Ves;805211;Karlova Ves;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;104;SK0104;Bratislava IV;SK0104529397;529397;Bratislava-Karlova Ves;805211;Karlova Ves;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;104;SK0104;Bratislava IV;SK0104529397;529397;Bratislava-Karlova Ves;805211;Karlova Ves;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;104;SK0104;Bratislava IV;SK0104529397;529397;Bratislava-Karlova Ves;805211;Karlova Ves;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;104;SK0104;Bratislava IV;SK0104529397;529397;Bratislava-Karlova Ves;805211;Karlova Ves;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;104;SK0104;Bratislava IV;SK0104529397;529397;Bratislava-Karlova Ves;805211;Karlova Ves;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;104;SK0104;Bratislava IV;SK0104529397;529397;Bratislava-Karlova Ves;805211;Karlova Ves;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;104;SK0104;Bratislava IV;SK0104529397;529397;Bratislava-Karlova Ves;805211;Karlova Ves;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;104;SK0104;Bratislava IV;SK0104529397;529397;Bratislava-Karlova Ves;805211;Karlova Ves;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;104;SK0104;Bratislava IV;SK0104529397;529397;Bratislava-Karlova Ves;805211;Karlova Ves;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;104;SK0104;Bratislava IV;SK0104529397;529397;Bratislava-Karlova Ves;805211;Karlova Ves;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;104;SK0104;Bratislava IV;SK0104529397;529397;Bratislava-Karlova Ves;805211;Karlova Ves;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;104;SK0104;Bratislava IV;SK0104529397;529397;Bratislava-Karlova Ves;805211;Karlova Ves;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;104;SK0104;Bratislava IV;SK0104529397;529397;Bratislava-Karlova Ves;805211;Karlova Ves;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;104;SK0104;Bratislava IV;SK0104529397;529397;Bratislava-Karlova Ves;805211;Karlova Ves;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;104;SK0104;Bratislava IV;SK0104529397;529397;Bratislava-Karlova Ves;805211;Karlova Ves;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;104;SK0104;Bratislava IV;SK0104529397;529397;Bratislava-Karlova Ves;805211;Karlova Ves;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;104;SK0104;Bratislava IV;SK0104529419;529419;Bratislava-Lamaè;806005;Lamaè;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;104;SK0104;Bratislava IV;SK0104529419;529419;Bratislava-Lamaè;806005;Lamaè;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;104;SK0104;Bratislava IV;SK0104529419;529419;Bratislava-Lamaè;806005;Lamaè;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;104;SK0104;Bratislava IV;SK0104529419;529419;Bratislava-Lamaè;806005;Lamaè;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;104;SK0104;Bratislava IV;SK0104529427;529427;Bratislava-Záhorská Bystrica;871796;Záhorská Bystrica;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;104;SK0104;Bratislava IV;SK0104529427;529427;Bratislava-Záhorská Bystrica;871796;Záhorská Bystrica;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;104;SK0104;Bratislava IV;SK0104529427;529427;Bratislava-Záhorská Bystrica;871796;Záhorská Bystrica;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;105;SK0105;Bratislava V;SK0105529435;529435;Bratislava-Èunovo;809985;Èunovo;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;105;SK0105;Bratislava V;SK0105529443;529443;Bratislava-Jarovce;822256;Jarovce;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;105;SK0105;Bratislava V;SK0105529460;529460;Bratislava-Petralka;804959;Petralka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;105;SK0105;Bratislava V;SK0105529460;529460;Bratislava-Petralka;804959;Petralka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;105;SK0105;Bratislava V;SK0105529460;529460;Bratislava-Petralka;804959;Petralka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;105;SK0105;Bratislava V;SK0105529460;529460;Bratislava-Petralka;804959;Petralka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;105;SK0105;Bratislava V;SK0105529460;529460;Bratislava-Petralka;804959;Petralka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;105;SK0105;Bratislava V;SK0105529460;529460;Bratislava-Petralka;804959;Petralka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;105;SK0105;Bratislava V;SK0105529460;529460;Bratislava-Petralka;804959;Petralka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;105;SK0105;Bratislava V;SK0105529460;529460;Bratislava-Petralka;804959;Petralka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;105;SK0105;Bratislava V;SK0105529460;529460;Bratislava-Petralka;804959;Petralka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;105;SK0105;Bratislava V;SK0105529460;529460;Bratislava-Petralka;804959;Petralka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;105;SK0105;Bratislava V;SK0105529460;529460;Bratislava-Petralka;804959;Petralka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;105;SK0105;Bratislava V;SK0105529460;529460;Bratislava-Petralka;804959;Petralka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;105;SK0105;Bratislava V;SK0105529460;529460;Bratislava-Petralka;804959;Petralka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;105;SK0105;Bratislava V;SK0105529460;529460;Bratislava-Petralka;804959;Petralka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;105;SK0105;Bratislava V;SK0105529460;529460;Bratislava-Petralka;804959;Petralka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;105;SK0105;Bratislava V;SK0105529460;529460;Bratislava-Petralka;804959;Petralka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;105;SK0105;Bratislava V;SK0105529460;529460;Bratislava-Petralka;804959;Petralka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;105;SK0105;Bratislava V;SK0105529460;529460;Bratislava-Petralka;804959;Petralka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;105;SK0105;Bratislava V;SK0105529460;529460;Bratislava-Petralka;804959;Petralka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;105;SK0105;Bratislava V;SK0105529460;529460;Bratislava-Petralka;804959;Petralka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;105;SK0105;Bratislava V;SK0105529460;529460;Bratislava-Petralka;804959;Petralka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;105;SK0105;Bratislava V;SK0105529460;529460;Bratislava-Petralka;804959;Petralka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;105;SK0105;Bratislava V;SK0105529460;529460;Bratislava-Petralka;804959;Petralka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;105;SK0105;Bratislava V;SK0105529460;529460;Bratislava-Petralka;804959;Petralka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;105;SK0105;Bratislava V;SK0105529460;529460;Bratislava-Petralka;804959;Petralka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;105;SK0105;Bratislava V;SK0105529460;529460;Bratislava-Petralka;804959;Petralka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;105;SK0105;Bratislava V;SK0105529460;529460;Bratislava-Petralka;804959;Petralka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;105;SK0105;Bratislava V;SK0105529460;529460;Bratislava-Petralka;804959;Petralka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;105;SK0105;Bratislava V;SK0105529460;529460;Bratislava-Petralka;804959;Petralka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;105;SK0105;Bratislava V;SK0105529460;529460;Bratislava-Petralka;804959;Petralka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;105;SK0105;Bratislava V;SK0105529460;529460;Bratislava-Petralka;804959;Petralka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;105;SK0105;Bratislava V;SK0105529460;529460;Bratislava-Petralka;804959;Petralka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;105;SK0105;Bratislava V;SK0105529460;529460;Bratislava-Petralka;804959;Petralka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;105;SK0105;Bratislava V;SK0105529460;529460;Bratislava-Petralka;804959;Petralka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;105;SK0105;Bratislava V;SK0105529460;529460;Bratislava-Petralka;804959;Petralka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;105;SK0105;Bratislava V;SK0105529460;529460;Bratislava-Petralka;804959;Petralka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;105;SK0105;Bratislava V;SK0105529460;529460;Bratislava-Petralka;804959;Petralka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;105;SK0105;Bratislava V;SK0105529460;529460;Bratislava-Petralka;804959;Petralka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;105;SK0105;Bratislava V;SK0105529460;529460;Bratislava-Petralka;804959;Petralka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;105;SK0105;Bratislava V;SK0105529460;529460;Bratislava-Petralka;804959;Petralka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;105;SK0105;Bratislava V;SK0105529460;529460;Bratislava-Petralka;804959;Petralka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;105;SK0105;Bratislava V;SK0105529494;529494;Bratislava-Rusovce;853771;Rusovce;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106507831;507831;Borinka;803693;Borinka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106507831;507831;Borinka;803707;Vaèková;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106507890;507890;Gajary;814482;Gajary;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106507954;507954;Jablonové;821756;Jablonové;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106507962;507962;Jakubov;821888;Jakubov;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106508012;508012;Kostolište;826626;Kostolište;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106508021;508021;Kuchyòa;829773;Kuchyòa;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106508039;508039;Láb;830399;Láb;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106508055;508055;Lozorno;833231;Lozorno;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106508063;508063;Malacky;835196;Malacky;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106508063;508063;Malacky;835196;Malacky;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106508063;508063;Malacky;835196;Malacky;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106508063;508063;Malacky;835196;Malacky;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106508063;508063;Malacky;835196;Malacky;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106508063;508063;Malacky;835196;Malacky;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106508063;508063;Malacky;835196;Malacky;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106508063;508063;Malacky;835196;Malacky;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106508063;508063;Malacky;835196;Malacky;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106508063;508063;Malacky;835196;Malacky;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106508063;508063;Malacky;835196;Malacky;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106508063;508063;Malacky;835196;Malacky;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106508063;508063;Malacky;835196;Malacky;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106508063;508063;Malacky;835196;Malacky;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106508063;508063;Malacky;835196;Malacky;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106508063;508063;Malacky;835196;Malacky;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106508063;508063;Malacky;835196;Malacky;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106504556;504556;Malé Leváre;835625;Malé Leváre;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106508080;508080;Marianka;836079;Marianka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106508161;508161;Pernek;845931;Pernek;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106504629;504629;Plavecké Podhradie;846775;Plavecké Podhradie;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106504637;504637;Plaveckı Mikuláš;846791;Plaveckı Mikuláš;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106504637;504637;Plaveckı Mikuláš;846791;Plaveckı Mikuláš;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106508195;508195;Plaveckı Štvrtok;846813;Plaveckı Štvrtok;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106508195;508195;Plaveckı Štvrtok;846821;Feld;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106504769;504769;Rohoník;852716;Rohoník;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106504858;504858;Sološnica;857335;Sološnica;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106504874;504874;Studienka;859303;Studienka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106504874;504874;Studienka;859303;Studienka;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106508233;508233;Stupava;859320;Mást I;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106508233;508233;Stupava;859338;Stupava;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106508233;508233;Stupava;859338;Stupava;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106508233;508233;Stupava;859346;Mást II;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106508233;508233;Stupava;859354;Mást III;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106508233;508233;Stupava;871800;Bystrická hora;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106508233;508233;Stupava;871818;Hrubé lúky;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106508241;508241;Suchohrad;859524;Suchohrad;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106508241;508241;Suchohrad;859524;Suchohrad;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106504947;504947;Ve¾ké Leváre;868191;Ve¾ké Leváre;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106508349;508349;Vysoká pri Morave;871133;Vysoká pri Morave;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106508349;508349;Vysoká pri Morave;871133;Vysoká pri Morave;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106500267;500267;Záhorie (vojenskı obvod);871788;Záhorie;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106508365;508365;Záhorská Ves;871826;Záhorská Ves;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106504980;504980;Závod;872679;Závod;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106504980;504980;Závod;872679;Závod;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;106;SK0106;Malacky;SK0106508381;508381;Zohor;873586;Zohor;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;107;SK0107;Pezinok;SK0107507806;507806;Báhoò;800481;Báhoò;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;107;SK0107;Pezinok;SK0107507849;507849;Budmerice;807265;Budmerice;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;107;SK0107;Pezinok;SK0107507857;507857;Èastá;808814;Èastá;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;107;SK0107;Pezinok;SK0107507857;507857;Èastá;808814;Èastá;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;107;SK0107;Pezinok;SK0107507873;507873;Do¾any;811483;Do¾any;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;107;SK0107;Pezinok;SK0107507881;507881;Dubová;813303;Dubová;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;107;SK0107;Pezinok;SK0107507946;507946;Jablonec;821560;Jablonec;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;107;SK0107;Pezinok;SK0107508047;508047;Limbach;832189;Limbach;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;107;SK0107;Pezinok;SK0107508101;508101;Modra;838039;Modra;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;107;SK0107;Pezinok;SK0107508101;508101;Modra;838039;Modra;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;107;SK0107;Pezinok;SK0107508101;508101;Modra;838039;Modra;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;107;SK0107;Pezinok;SK0107508101;508101;Modra;838039;Modra;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;107;SK0107;Pezinok;SK0107508101;508101;Modra;838039;Modra;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;107;SK0107;Pezinok;SK0107508101;508101;Modra;838039;Modra;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;107;SK0107;Pezinok;SK0107508101;508101;Modra;838039;Modra;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;107;SK0107;Pezinok;SK0107508101;508101;Modra;838039;Modra;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;107;SK0107;Pezinok;SK0107508101;508101;Modra;838039;Modra;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;107;SK0107;Pezinok;SK0107508101;508101;Modra;838039;Modra;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;107;SK0107;Pezinok;SK0107508179;508179;Pezinok;839019;Grinava;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;107;SK0107;Pezinok;SK0107508179;508179;Pezinok;846163;Pezinok;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;107;SK0107;Pezinok;SK0107508179;508179;Pezinok;846163;Pezinok;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;107;SK0107;Pezinok;SK0107508179;508179;Pezinok;846163;Pezinok;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;107;SK0107;Pezinok;SK0107508179;508179;Pezinok;846163;Pezinok;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;107;SK0107;Pezinok;SK0107508179;508179;Pezinok;846163;Pezinok;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;107;SK0107;Pezinok;SK0107508179;508179;Pezinok;846163;Pezinok;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;107;SK0107;Pezinok;SK0107508179;508179;Pezinok;846163;Pezinok;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;107;SK0107;Pezinok;SK0107508179;508179;Pezinok;846163;Pezinok;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;107;SK0107;Pezinok;SK0107508179;508179;Pezinok;846163;Pezinok;;
SK01;Bratislavskı kraj;SK010;1;Bratislavskı;107;SK0107;Pezinok;SK0107508179;508179;Pezinok;846163;Pezinok;;
