IC_ZUJ;NAZOV_ZUJ;IC_OKRES;IC_KRAJ;POINT_X;POINT_Y
524794;ºubovec;707;7;21.17787807;48.89937285
524808;L˙Ëina;707;7;21.42775251;48.89440056
524816;L˙Ëka;708;7;20.99047764;49.17736591
524824;ºutina;708;7;21.04817707;49.16675181
524832;Mal˝ SlivnÌk;707;7;21.2636117;49.12011591
524841;Mal˝ äariö;707;7;21.17860751;49.0157365
524867;Mikluöovce;707;7;21.07246559;48.91426277
524875;Milpoö;708;7;21.02142088;49.1985542
524883;Mirkovce;707;7;21.32925235;48.89408928
524905;Moöurov;707;7;21.23889067;49.12272445
524913;Nemcovce;707;7;21.38114515;49.0562907
524921;Niûn˝ Slavkov;708;7;20.85982226;49.09643691
524930;Okruûn·;707;7;21.38574842;49.01392399
524948;OlejnÌkov;708;7;21.10406328;49.19102321
524956;Oæöov;708;7;20.86573245;49.20032848
524964;Ondraöovce;707;7;21.08414701;48.98308182
524981;Ostrovany;708;7;21.11226849;49.05753808
524999;OvËie;707;7;20.98191305;48.9666611
525006;PeËovsk· Nov· Ves;708;7;21.05117423;49.12634965
525014;Petrovany;707;7;21.27378015;48.92325076
525022;Podhorany;707;7;21.35112811;49.08596682
525031;PodhradÌk;707;7;21.37467474;48.99466095
525049;Poloma;708;7;20.81525591;49.17129021
525057;ProË;707;7;21.39274106;49.10187866
525065;Puöovce;707;7;21.42095296;49.09113041
525073;Radatice;707;7;21.20409798;48.93386736
525081;Ratvaj;708;7;21.19326689;49.12415949
525090;RaûÚany;708;7;21.07859161;49.08217082
525103;RenËiöov;708;7;20.95066821;49.08962765
525111;Rokycany;707;7;21.13747621;48.95994112
525120;Roûkovany;708;7;20.9807538;49.12492249
525138;Rusk· Nov· Ves;707;7;21.34293237;48.97941891
525146;Sabinov;708;7;21.10297897;49.10105576
525154;Sedlice;707;7;21.11001038;48.91694864
525162;Seniakovce;707;7;21.29316827;48.81827905
525171;Svinia;707;7;21.11033413;49.02333885
525189;äariösk· Poruba;707;7;21.39632561;49.03511621
525197;äariösk· Trsten·;707;7;21.38613436;49.08331362
525201;äariöskÈ Bohdanovce;707;7;21.31895867;48.84974651
525219;äariöskÈ Dravce;708;7;20.85092842;49.18698864
525235;äariöskÈ Michaæany;708;7;21.14575515;49.0725462
525243;äariöskÈ Sokolovce;708;7;21.16159988;49.12852034
525251;äindliar;707;7;20.92454131;49.03445986
525260;äirokÈ;707;7;20.91931823;49.00304836
525278;ätefanovce;707;7;20.97367217;49.03991664
525286;Teriakovce;707;7;21.31594322;48.99133234
525294;TerÚa;707;7;21.21106345;49.13830052
525308;Tich˝ Potok;708;7;20.74075897;49.15030818
525316;Torysa;708;7;20.88160217;49.15467323
525324;Trnkov;707;7;21.36105189;49.03218568
525332;Tuhrina;707;7;21.40550037;48.90282653
525341;TulËÌk;707;7;21.31386926;49.08392009
525359;Uzovce;708;7;21.18056465;49.0864377
525367;UzovskÈ Pekæany;708;7;21.00560727;49.09338361
525375;Uzovsk˝ äalgov;708;7;21.03912007;49.09932526
525383;VarhaÚovce;707;7;21.36213653;48.85377263
525391;Veæk˝ SlivnÌk;707;7;21.28091009;49.11098229
525405;Veæk˝ äariö;707;7;21.2003949;49.03530511
525413;VÌùaz;707;7;20.93380373;48.96624404
525421;Vysok·;708;7;20.88837815;49.11905433
525430;Vyön· äebastov·;707;7;21.32829376;49.01934626
525448;Z·borskÈ;707;7;21.28579052;48.94700976
525456;Z·hradnÈ;707;7;21.27123654;49.08516332
525472;Zlat· BaÚa;707;7;21.42233664;48.9509643
525499;éehÚa;707;7;21.34492746;48.91232682
525502;éipov;707;7;21.07645359;48.96325083
525511;éupËany;707;7;21.13978318;49.02204515
525529;RoûÚava;808;8;20.52140108;48.66876648
525537;Ardovo;808;8;20.43333574;48.52581161
525545;Betliar;808;8;20.52332468;48.72211633
525553;Boh˙Úovo;808;8;20.38880785;48.51164763
525561;BÙrka;808;8;20.77942342;48.64188967
525570;Brd·rka;808;8;20.33773694;48.76362427
525584;Hnilec;810;8;20.49381284;48.83778953
525596;»ierna Lehota;808;8;20.22447643;48.73902001
525600;»oltovo;808;8;20.39779581;48.49407262
525618;Dedinky;808;8;20.38087663;48.86188599
525626;Dlh· Ves;808;8;20.44569503;48.49993362
525634;Doböin·;808;8;20.34638593;48.82437508
525642;Drnava;808;8;20.6640366;48.65124888
525651;Gemersk· HÙrka;808;8;20.35827018;48.54311818
525669;Gemersk· Poloma;808;8;20.49051777;48.74857487
525677;GemerskÈ Teplice;608;6;20.2802723;48.60438792
525685;Gemersk˝ Sad;608;6;20.32911628;48.58752749
525693;GoËaltovo;808;8;20.32495398;48.64067555
525707;GoËovo;808;8;20.43387255;48.7586783
525715;Hankov·;808;8;20.3000533;48.75793021
525723;Henckovce;808;8;20.43321247;48.70797199
525731;Honce;808;8;20.40983371;48.67235
525740;Hrhov;808;8;20.7532045;48.59530207
525758;Hruöov;808;8;20.62199268;48.58707778
525766;HucÌn;608;6;20.30626335;48.56704131
525774;ChyûnÈ;608;6;20.20287475;48.69501095
525782;Jablonov nad TurÚou;808;8;20.67403572;48.58916801
525791;Jelöava;608;6;20.24322823;48.63567031
525812;KameÚany;608;6;20.18274962;48.5753594
525821;KeËovo;808;8;20.48098347;48.4931373
525839;Kobeliarovo;808;8;20.36824406;48.74975335
525847;Koceæovce;808;8;20.34175993;48.71534069
525855;Kov·Ëov·;808;8;20.7002965;48.64579006
525863;Kr·snohorsk· Dlh· L˙ka;808;8;20.57072525;48.61877434
525871;Kr·snohorskÈ Podhradie;808;8;20.59969786;48.65962371
525898;Kunova Teplica;808;8;20.38218121;48.61214721
525901;Licince;608;6;20.29314015;48.53386871
525910;LipovnÌk;808;8;20.62197168;48.62164988
525928;LubenÌk;608;6;20.17712402;48.65374099
525936;L˙Ëka;808;8;20.72836259;48.63848784
525944;MnÌöany;608;6;20.2411831;48.67800307
525952;Markuöka;808;8;20.31352411;48.73038537
525961;Meliata;808;8;20.33129016;48.51596373
525987;Mur·Ú;608;6;20.01487022;48.75829645
525995;Mur·nska Dlh· L˙ka;608;6;20.07181627;48.71204095
526002;Mur·nska Huta;608;6;20.12140388;48.77491695
526011;Mur·nska Lehota;608;6;20.03565497;48.71544616
526029;Mur·nska Zdychava;608;6;20.16073425;48.76002732
526037;Nandraû;608;6;20.18357534;48.6147412
526045;Niûn· Slan·;808;8;20.40751744;48.72542569
526053;Ochtin·;808;8;20.31136259;48.67973373
526061;PaËa;808;8;20.62465166;48.70607451
526070;Paökov·;808;8;20.38426366;48.58828695
526088;Petrovo;808;8;20.36971527;48.71507527
526096;Pleöivec;808;8;20.41713792;48.58231245
526100;Prihradzany;608;6;20.24349118;48.58141275
526118;R·koö;608;6;20.14227681;48.60179457
526126;Rakovnica;808;8;20.45502485;48.65750556
526134;Rejdov·;808;8;20.24709105;48.79604497
526142;Rev˙ca;608;6;20.11279981;48.69870653
526151;Rev˙cka Lehota;608;6;20.17718116;48.67924469
526177;Rochovce;808;8;20.29303577;48.69991052
526185;Roöt·r;808;8;20.36309797;48.69639133
526193;Rozloûn·;808;8;20.33145249;48.61709703
526207;RoûÚavskÈ BystrÈ;808;8;20.44123513;48.67378383
526215;Rudn·;808;8;20.48418379;48.66332802
526223;Silica;808;8;20.52850354;48.56916801
526240;Silick· Jablonica;808;8;20.59159326;48.56614589
526258;Sirk;608;6;20.09919845;48.63434013
526266;Slavec;808;8;20.46986886;48.57895089
526274;Slavoöka;808;8;20.33768751;48.7359279
526282;Slavoöovce;808;8;20.25589265;48.70529235
526291;Straten·;808;8;20.34760234;48.89015576
526304;äivetice;608;6;20.26933254;48.57314962
526312;ätÌtnik;808;8;20.36778019;48.65793259
526321;TurËok;608;6;20.14156727;48.63937268
526331;Silick· Brezov·;808;8;20.4883355;48.53323911
526339;Vlachovo;808;8;20.42296626;48.7921488
526355;Spiösk· Nov· Ves;810;8;20.51472423;48.89612321
526363;Arnutovce;810;8;20.49318537;48.98041602
526371;Baldovce;704;7;20.71437171;48.99035901
526380;Beharovce;704;7;20.81872498;49.00645894
526398;Betlanovce;810;8;20.35185664;48.96599446
526401;Bijacovce;704;7;20.81227886;49.04044063
526410;Brutovce;704;7;20.79073256;49.08972478
526428;Buglovce;704;7;20.69337494;48.98420138
526436;Bystrany;810;8;20.75224455;48.95736505
526437;Vyön· Slan·;808;8;20.3266245;48.78918036
526444;Daniöovce;810;8;20.61762359;48.95863481
526452;DlhÈ Str·ûe;704;7;20.5210116;49.02777885
526461;Doæany;704;7;20.64790752;49.02243206
526479;DomaÚovce;704;7;20.65168501;48.96937794
526487;Dravce;704;7;20.49247636;49.02523319
526495;D˙brava;704;7;20.85609309;48.98410161
526509;Gelnica;801;8;20.93585351;48.83162089
526517;GranË - Petrovce;704;7;20.80618706;48.99660274
526525;Harakovce;704;7;20.84579595;48.9986754
526533;Harichovce;810;8;20.58533991;48.96229745
526541;Helcmanovce;801;8;20.85756036;48.83717971
526550;Henclov·;801;8;20.56440706;48.76578032
526568;Hincovce;810;8;20.72112841;48.96442132
526576;HnilËÌk;810;8;20.54480091;48.85343355
526584;Hnilec;810;8;20.51219718;48.81232731
526592;Hrabuöice;810;8;20.38078715;48.95045782
526606;VyönÈ Repaöe;704;7;20.68579996;49.06792849
526614;Vyön˝ Slavkov;704;7;20.87022517;49.06565081
526631;Z·vadka;801;8;20.62382489;48.87350617
526649;éakarovce;801;8;20.9284863;48.88067592
526657;éehra;810;8;20.79476978;48.9828705
526665;Star· ºubovÚa;710;7;20.69397928;49.31556673
526673;»irË;710;7;20.94447786;49.27444248
526681;œurkov·;710;7;20.85314905;49.23710791
526690;Forbasy;710;7;20.61203783;49.28552433
526703;Hajtovka;710;7;20.7650037;49.30221969
526711;Haligovce;710;7;20.45047195;49.36648685
526720;Hniezdne;710;7;20.63533394;49.29907702
526738;HraniËnÈ;710;7;20.69859482;49.37776678
526746;Hromoö;710;7;20.79938046;49.24229544
526754;Chmeænica;710;7;20.73500525;49.28883186
526762;Jakubany;710;7;20.68066954;49.20664143
526771;Jarabina;710;7;20.66077701;49.36222739
526789;Kamienka;710;7;20.59484599;49.34891077
526797;KolaËkov;710;7;20.63651161;49.24675471
526801;Kremn·;710;7;20.69855887;49.35834473
526819;Kyjov;710;7;20.95474116;49.22833755
526827;Lackov·;710;7;20.59545125;49.30907438
526835;Legnava;710;7;20.86082946;49.32983488
526843;Lesnica;710;7;20.46998042;49.3997147
526851;Litmanov·;710;7;20.62425943;49.38395641
526860;LomniËka;710;7;20.59542775;49.23167252
526878;ºubotÌn;710;7;20.88611687;49.26120134
526886;Mal˝ LipnÌk;710;7;20.78798841;49.33461122
526894;Matysov·;710;7;20.75072073;49.32494201
526908;MnÌöek nad Popradom;710;7;20.71152994;49.405247
526916;NiûnÈ Ruûbachy;710;7;20.58167627;49.28249148
526924;Nov· ºubovÚa;710;7;20.68471992;49.2698952
526932;ObruËnÈ;710;7;20.98698569;49.29322443
526941;Orlov;710;7;20.87705181;49.29799568
526959;PlaveË;710;7;20.83904884;49.26116409
526967;Plavnica;710;7;20.76918976;49.26942949
526975;PodolÌnec;710;7;20.53021197;49.27854349
526983;PustÈ Pole;710;7;20.90458895;49.21372801
526991;Rusk· Voæa nad Popradom;710;7;20.9633814;49.29143958
527009;Starina;710;7;20.83101185;49.31956277
527017;Str·Úany;710;7;20.53975645;49.35900975
527025;SulÌn;710;7;20.74910078;49.3621387
527033;äambron;710;7;20.74490073;49.22111935
527041;äariöskÈ Jastrabie;710;7;20.93310628;49.24531041
527050;⁄dol;710;7;20.80850511;49.29674329
527068;Veæk· Lesn·;710;7;20.43827648;49.32389131
527076;Veæk˝ LipnÌk;710;7;20.49700056;49.35881551
527084;Vislanka;710;7;20.86624906;49.22692261
527092;VyönÈ Ruûbachy;710;7;20.55193544;49.31623617
527106;SvidnÌk;712;7;21.57278963;49.3076544
527114;BaÚa;711;7;21.60773812;49.2167013
527122;Belejovce;712;7;21.54235987;49.37406695
527131;BeÚadikovce;712;7;21.54462816;49.2282242
527149;Bodruûal;712;7;21.70999557;49.35170728
527157;Breznica;711;7;21.66719029;49.16040452
527165;BrezniËka;711;7;21.7086086;49.22507944
527165;Vojtovce;711;7;21.69607215;49.20497395
527173;Brusnica;711;7;21.69192429;49.14876242
527181;Bukovce;711;7;21.71317718;49.26865289
527190;Bystr·;711;7;21.8204531;49.24578104
527203;Bûany;711;7;21.64020147;49.07092146
527211;Cernina;712;7;21.47398668;49.29819846
527220;Cigla;712;7;21.39581589;49.36195372
527238;DlhoÚa;712;7;21.57871946;49.41008837
527246;Dobroslava;712;7;21.61740104;49.36665733
527254;Dubov·;712;7;21.43552879;49.35898359
527262;DuplÌn;711;7;21.62272647;49.23651167
527271;Fijaö;712;7;21.57903963;49.12699756
527289;Gribov;711;7;21.7206285;49.29986725
527297;Havaj;711;7;21.79341156;49.25846022
527301;Havranec;712;7;21.54231298;49.4200067
527319;HrabovËÌk;712;7;21.55040797;49.28327405
527327;Hunkovce;712;7;21.65249773;49.36359272
527335;ChotËa;711;7;21.69841197;49.24744526
527343;Jakuöovce;711;7;21.75323982;49.1570508
527351;Jurkova Voæa;712;7;21.5026598;49.31768093
527360;Kapiöov·;712;7;21.59614935;49.34445979
527378;KeËkovce;712;7;21.51466714;49.39438203
527386;Kolbovce;711;7;21.73395425;49.1737921
527394;Korejovce;712;7;21.64050791;49.38242732
527408;Korunkov·;711;7;21.75755359;49.19848098
527416;Koûuchovce;711;7;21.70301306;49.32447553
527424;Krajn· Bystr·;712;7;21.67361557;49.39251774
527432;Krajn· Poæana;712;7;21.68372195;49.36291553
527441;Krajn· Por˙bka;712;7;21.65070734;49.41532658
527459;KrajnÈ »ierno;712;7;21.67385372;49.34434276
527467;Kriöæovce;711;7;21.72528835;49.13693676
527475;Kruöinec;711;7;21.65738728;49.23681888
527483;Kruûlov·;712;7;21.57714473;49.36389676
527491;Kurimka;712;7;21.43534432;49.32577365
527505;Ladomirov·;712;7;21.63037821;49.33249553
527513;LomnÈ;711;7;21.62815459;49.10683706
527521;Makovce;711;7;21.74784335;49.25590494
527530;Mal· Poæana;711;7;21.82741111;49.27968
527548;Matovce;712;7;21.5374357;49.14664849
527556;Medvedie;712;7;21.64196379;49.40036815
527564;Mestisko;712;7;21.57952128;49.2598397
527572;Mikov·;711;7;21.82768107;49.30202243
527581;MiÚovce;711;7;21.65790805;49.12984694
527599;Miroæa;712;7;21.73385924;49.33334175
527602;Mlyn·rovce;712;7;21.52415151;49.25160457
527611;Mr·zovce;711;7;21.67540908;49.11670791
527629;Niûn· Jedæov·;712;7;21.5613957;49.33748007
527637;Niûn· Olöava;711;7;21.63143426;49.1463315
527645;Niûn· Pisan·;712;7;21.60259568;49.38538394
527653;Niûn˝ Kom·rnik;712;7;21.71920353;49.38162345
527661;Niûn˝ Miroöov;712;7;21.4710421;49.35879708
527670;Niûn˝ OrlÌk;712;7;21.52957351;49.3307249
527688;Nov· Polianka;712;7;21.61894555;49.29078361
527696;Okr˙hle;712;7;21.54417208;49.18410784
527700;Oæöavka;711;7;21.68823196;49.29601231
527718;PotÙËky;711;7;21.71964107;49.20731858
527726;Potoky;711;7;21.63201933;49.26350822
527734;PrÌkra;712;7;21.74432149;49.36325218
527742;Pstrin·;712;7;21.74798225;49.30772305
527751;Radoma;712;7;21.5702074;49.19847243
527769;RakovËÌk;712;7;21.57387554;49.24116862
527777;RovnÈ;712;7;21.51527738;49.28174365
527785;Roztoky;712;7;21.48729446;49.39808183
527793;KruËov;711;7;21.60361172;49.11778849
527807;Soboö;712;7;21.56327937;49.14574988
527815;SoænÌk;711;7;21.74854376;49.21775601
527823;Staökovce;711;7;21.75521541;49.27917273
527831;StroËÌn;712;7;21.60532813;49.26856691
527840;Stropkov;711;7;21.66346323;49.19769464
527858;SvidniËka;712;7;21.56752198;49.3858344
527866;äandal;711;7;21.61682611;49.18849503
527874;äarbov;712;7;21.6238628;49.42936791
527882;äariösk˝ ätiavnik;712;7;21.56436175;49.21453052
527891;äemetkovce;712;7;21.66651129;49.31499821
527904;ätefurov;712;7;21.49708081;49.18678776
527912;Tisinec;711;7;21.64357039;49.22155221
527921;TokajÌk;711;7;21.70404376;49.11050668
527939;Turany nad Ondavou;711;7;21.66417606;49.08933583
527947;Vagrinec;712;7;21.63325448;49.31048313
527955;Valkovce;712;7;21.5210124;49.16587202
527963;V·penÌk;712;7;21.53908743;49.39637374
527971;Varechovce;711;7;21.79804817;49.22363844
527980;Veækrop;711;7;21.75185854;49.23573938
527998;Vislava;711;7;21.6588318;49.28216442
528005;VladiËa;711;7;21.78108638;49.32323434
528021;Vyökovce;711;7;21.66551424;49.2550924
528030;Vyön· Jedæov·;712;7;21.54407599;49.35354966
528048;Vyön· Olöava;711;7;21.59886269;49.16009194
528056;Vyön· Pisan·;712;7;21.60222059;49.41444958
528064;Vyön˝ Kom·rnik;712;7;21.70528539;49.4039699
528072;Vyön˝ Miroöov;712;7;21.45153083;49.39102494
528081;Vyön˝ OrlÌk;712;7;21.49570895;49.34637305
528099;Trebiöov;811;8;21.73497209;48.62703852
528102;BaËka;811;8;22.03723972;48.43670947
528111;BaËkov;811;8;21.60472752;48.75577314
528129;Bara;811;8;21.72489905;48.42165139
528137;Beöa;807;8;21.94719265;48.52687467
528145;Biel;811;8;22.05525062;48.40512718
528153;Sv‰t· M·ria;811;8;21.83638347;48.44660682
528161;Boæ;811;8;21.940992;48.47739209
528170;Boröa;811;8;21.70171855;48.39653162
528188;Boùany;811;8;22.09888321;48.45209805
528200;Brehov;811;8;21.80718309;48.48978373
528218;Brezina;811;8;21.55251382;48.55078938
528226;Byöta;811;8;21.54870562;48.52425332
528234;Cejkov;811;8;21.76095218;48.46287515
528242;»eæovce;811;8;21.62752938;48.60123649
528251;»erhov;811;8;21.64514274;48.46277624
528277;»iËarovce;807;8;22.01166146;48.53616705
528285;»ierna;811;8;22.11771524;48.4328845
528293;»ierna nad Tisou;811;8;22.08699028;48.41835383
528307;»ierne Pole;807;8;22.07183884;48.58153729
528315;Dargov;811;8;21.56394141;48.74400363
528323;Dobr·;811;8;22.02748848;48.40812781
528331;DrahÚov;807;8;21.96583713;48.58881383
528340;Dvorianky;811;8;21.71320977;48.72457875
528366;HraÚ;811;8;21.78537845;48.54580662
528374;HrËeæ;811;8;21.69045433;48.52051341
528382;Hriadky;811;8;21.71082695;48.69965992
528391;Iûkovce;807;8;21.95260017;48.55227031
528404;Kapuöianske KæaËany;807;8;22.09630202;48.51035208
528412;Kaöov;811;8;21.73367122;48.48827506
528421;KazimÌr;811;8;21.58911966;48.52832556
528439;Koûuchov;811;8;21.71876927;48.56284027
528447;Kr·æovsk˝ Chlmec;811;8;21.97736071;48.42936655
528455;Kravany;811;8;21.63634006;48.7643903
528463;Kriöovsk· Lieskov·;807;8;22.02862977;48.58799858
528471;Kuzmice;811;8;21.55956216;48.57281061
528480;Kysta;811;8;21.71361483;48.50566904
528498;Ladmovce;811;8;21.77185602;48.41334503
528501;Lastovce;811;8;21.62838337;48.5446832
528510;Leles;811;8;22.0355122;48.47561574
528528;LuhyÚa;811;8;21.63700079;48.48812991
528536;MalÈ Ozorovce;811;8;21.5926272;48.68902412
528544;MalÈ Trakany;811;8;22.12291794;48.40443191
528552;Mal˝ Horeö;811;8;21.94654578;48.39664812
528561;Mal˝ Kamenec;811;8;21.78723662;48.34772909
528579;MaùovskÈ Vojkovce;807;8;22.1329144;48.5721033
528587;Michaæany;811;8;21.63053368;48.51319066
528595;Bratislava - mestsk· Ëasù StarÈ mesto;101;1;17.09937279;48.15100498
528609;Niûn˝ éipov;811;8;21.62812026;48.58021211
528617;Novosad;811;8;21.74475186;48.53042609
528625;Nov˝ Ruskov;811;8;21.67155264;48.64837766
528629;»ernochov;811;8;21.72688359;48.44339465
528633;OborÌn;807;8;21.8646362;48.51433442
528641;Plechotice;811;8;21.63821223;48.62974554
528650;Sv‰tuöe;811;8;21.91798436;48.42690213
528658;Egreö;811;8;21.59836285;48.61523474
528668;Poæany;811;8;21.98757186;48.47904295
528676;Parchovany;811;8;21.72242985;48.75008928
528684;PribenÌk;811;8;21.9915522;48.39352912
528692;Ptruköa;807;8;22.13436315;48.47316422
528697;B·dice;403;4;18.13056799;48.39807761
528706;Rad;811;8;21.86608384;48.44041999
528714;Rusk·;807;8;22.14540654;48.54019646
528722;SeËovce;811;8;21.65989064;48.7037281
528731;HolËÌkovce;713;7;21.72068779;49.02056448
528749;Jasenovce;713;7;21.75843864;48.99735309
528757;Jastrabie nad Topæou;713;7;21.60938477;48.94788842
528765;Juskova Voæa;713;7;21.5185364;48.84758777
528773;Kamenn· Poruba;713;7;21.64428086;48.84677928
528781;Kladzany;713;7;21.75860766;48.88670152
528790;Kom·rany;713;7;21.63822855;48.92455799
528803;Koöarovce;702;7;21.77016886;49.04195608
528811;KuËÌn;713;7;21.75137611;48.86935895
528820;Kvakovce;713;7;21.67234904;49.01365965
528838;Majerovce;713;7;21.71641889;48.89104133
528846;Mal· Domaöa;713;7;21.7136615;48.97965644
528854;Matiaöka;713;7;21.58223887;49.07353181
528862;Medzianky;713;7;21.47926687;49.04031586
528871;MernÌk;713;7;21.64128382;48.95343896
528889;Michalok;713;7;21.63323347;48.99112638
528897;Niûn· Sitnica;702;7;21.78285575;49.07774956
528901;Niûn˝ Hrabovec;713;7;21.76237771;48.85495772
528919;Niûn˝ Hruöov;713;7;21.77040211;48.80239037
528927;Niûn˝ KruËov;713;7;21.65324674;48.90448613
528935;Nov· KelËa;713;7;21.70348518;49.06213291
528943;OndavskÈ Matiaöovce;713;7;21.74646522;48.94109539
528951;Pakostov;702;7;21.8275829;49.09674766
528960;Pavlovce;713;7;21.4352343;49.01677577
528978;Petkovce;713;7;21.60914208;49.0063415
528986;Petrovce;713;7;21.46473062;48.9896985
528994;Piskorovce;713;7;21.73484807;49.11150817
529001;Poöa;713;7;21.76413171;48.83538297
529010;Prituæany;702;7;21.76521238;49.13263566
529028;ProsaËov;713;7;21.54305633;49.05262522
529036;Radvanovce;713;7;21.46128503;49.051973
529044;Rafajovce;713;7;21.73759417;49.04438539
529052;Remeniny;713;7;21.56254978;49.04188197
529061;RohoûnÌk;702;7;21.75811218;49.11512898
529079;Rudlov;713;7;21.54205145;48.92815631
529087;Rusk· KajÚa;702;7;21.82484456;49.124227
529095;Rusk· Poruba;702;7;21.7915154;49.14173469
529109;Rusk· Voæa;713;7;21.58333183;49.10117744
529117;Vyön˝ KazimÌr;713;7;21.68245215;48.94206041
529125;SaËurov;713;7;21.68863961;48.82269189
529133;SeËovsk· Polianka;713;7;21.68987219;48.78514049
529141;Sedlisk·;713;7;21.72115928;48.9118263
529150;SkrabskÈ;713;7;21.5883283;49.0175551
529168;Slovensk· KajÚa;713;7;21.69124961;48.9686975
529176;Soæ;713;7;21.59903799;48.92007885
529184;ätefanovce;713;7;21.7811936;48.96131127
529192;TovarnÈ;713;7;21.76423898;48.91808318
529206;Tovarnianska Polianka;713;7;21.77321703;48.89459246
529214;Vavrinec;713;7;21.60069164;49.05023522
529222;Vechec;713;7;21.60857169;48.8660124
529231;VlaËa;713;7;21.5019306;49.04987776
529249;Vyön· Sitnica;702;7;21.78391662;49.10256961
529257;Vyön˝ éipov;713;7;21.59761983;48.97979372
529265;Z·mutov;713;7;21.518568;48.89853429
529273;Z·vada;702;7;21.78451455;49.17595467
529281;ZlatnÌk;713;7;21.52981986;48.96221897
529290;éalobÌn;713;7;21.74715877;48.97311915
529311;Bratislava - mestsk· Ëasù PodunajskÈ Biskupice;102;1;17.18189078;48.08044871
529320;Bratislava - mestsk· Ëasù Ruûinov;102;1;17.17206387;48.14737563
529338;Bratislava - mestsk· Ëasù VrakuÚa;102;1;17.2125822;48.15213428
529346;Bratislava - mestsk· Ëasù NovÈ Mesto;103;1;17.09419064;48.19037396
529354;Bratislava - mestsk· Ëasù RaËa;103;1;17.14741114;48.21469349
529362;Bratislava - mestsk· Ëasù Vajnory;103;1;17.19497868;48.2123037
529371;Bratislava - mestsk· Ëasù DevÌnska Nov· Ves;104;1;16.9823952;48.22088323
529389;Bratislava - mestsk· Ëasù D˙bravka;104;1;17.03161446;48.18718652
529397;Bratislava - mestsk· Ëasù Karlova Ves;104;1;17.05431539;48.1557941
529401;Bratislava - mestsk· Ëasù DevÌn;104;1;17.00905965;48.17047802
529419;Bratislava - mestsk· Ëasù LamaË;104;1;17.05779256;48.18938773
529427;Bratislava - mestsk· Ëasù Z·horsk· Bystrica;104;1;17.04565472;48.23378405
529435;Bratislava - mestsk· Ëasù »unovo;105;1;17.1914728;48.02884055
529443;Bratislava - mestsk· Ëasù Jarovce;105;1;17.10584236;48.06839831
529460;Bratislava - mestsk· Ëasù Petrûalka;105;1;17.10646071;48.11573738
529494;Bratislava - mestsk· Ëasù Rusovce;105;1;17.13628552;48.04473038
542652;B·novce nad Bebravou;301;3;18.24884309;48.72450626
542661;Belince;406;4;18.09289448;48.46218503
542695;Biskupov·;406;4;17.98327557;48.46147386
542709;Blesovce;406;4;18.04073267;48.55573193
542717;Bojn·;406;4;18.03388016;48.59558357
542733;Boöany;305;3;18.24853119;48.57603114
542741;Brezolupy;301;3;18.30531378;48.70008386
542776;Cimenn·;301;3;18.13459172;48.72853462
542792;»ermany;406;4;18.03471452;48.46987945
542806;»ierna Lehota;301;3;18.33732547;48.87049185
542822;Deûerice;301;3;18.21073259;48.76153628
542849;DolnÈ Naötice;301;3;18.25871611;48.69443162
542857;DubniËka;301;3;18.30657715;48.77587912
542873;Dvorec;301;3;18.21279375;48.71778062
542881;H·jna Nov· Ves;406;4;18.03252132;48.53682718
542890;Hal·Ëovce;301;3;18.18684424;48.70556631
542920;HornÈ Naötice;301;3;18.29766694;48.74329584
542938;HornÈ Obdokovce;406;4;18.04524934;48.49852722
542954;HornÈ ätit·re;406;4;18.05810043;48.52438929
542962;Hradiöte;305;3;18.36557313;48.68795699
542971;Hruöovany;406;4;18.08808262;48.43901709
543004;Chynorany;305;3;18.27642919;48.6116894
543039;Kamanov·;406;4;18.09309334;48.47169513
543047;Kl·tova Nov· Ves;305;3;18.31054236;48.53929859
543055;KolaËno;305;3;18.41483168;48.57857271
543063;Koniarovce;406;4;18.08631475;48.42975659
543071;Kovarce;406;4;18.18976486;48.48576697
543080;Kr·sna Ves;301;3;18.22338376;48.83793288
543101;KrnËa;406;4;18.27334105;48.52686114
543110;Krtovce;406;4;18.00989366;48.53725138
543136;Köinn·;301;3;18.37010731;48.82597708
543144;Hriöovce;801;8;20.90735691;48.9505459
543152;Chrasù nad Horn·dom;810;8;20.69726463;48.91648824
543161;Iliaöovce;810;8;20.52664227;48.99026223
543179;Jablonov;704;7;20.69874376;49.03108691
543187;Jaklovce;801;8;21.00546034;48.87208655
543195;JamnÌk;810;8;20.66201631;48.94181208
543209;Kaæava;810;8;20.86880627;48.93443095
543225;KlËov;704;7;20.66788998;49.01004001
543233;Kluknava;801;8;20.95511114;48.92132795
543241;Kojöov;801;8;20.9969904;48.80381887
543250;Kolinovce;810;8;20.84639828;48.92450715
543268;Krompachy;810;8;20.87601988;48.90410991
543284;Letanovce;810;8;20.45555399;48.97796685
543292;Kurimany;704;7;20.53806672;49.00072583
543292;LevoËa;704;7;20.59667602;49.04337522
543306;Lieskovany;810;8;20.60617548;48.92752913
543314;L˙Ëka;704;7;20.73274349;49.04160663
543322;Margecany;801;8;21.01542635;48.89946341
543331;Markuöovce;810;8;20.61906661;48.90427902
543349;Matejovce nad Horn·dom;810;8;20.67707686;48.90719573
543357;Mlynky;810;8;20.43542324;48.85638271
543365;MnÌöek nad Hnilcom;801;8;20.80326858;48.81242651
543373;N·lepkovo;801;8;20.60097873;48.82260664
